'sample interval',PCG
2378,19200
2379,19800
2380,-2200
2381,-11600
2382,-13400
2383,-11200
2384,-8600
2385,-6200
2386,-3600
2387,-1800
2388,-400
2389,400
2390,400
2391,-1000
2392,-1600
2393,-1200
2394,400
2395,3800
2396,3200
2397,-1200
2398,-5000
2399,-2400
2400,2600
2401,6200
2402,7800
2403,7000
2404,6600
2405,5000
2406,6000
2407,7600
2408,9400
2409,8600
2410,400
2411,-8200
2412,-13800
2413,-14600
2414,-14200
2415,-15200
2416,-11000
2417,-5600
2418,-400
2419,4400
2420,7200
2421,8000
2422,7800
2423,6200
2424,5400
2425,4400
2426,4400
2427,5200
2428,5600
2429,4400
2430,1600
2431,-1600
2432,-5400
2433,-8200
2434,-9400
2435,-8800
2436,-9000
2437,-9800
2438,-9600
2439,-5400
2440,-400
2441,1000
2442,2600
2443,7400
2444,9600
2445,9800
2446,9200
2447,8600
2448,6800
2449,3400
2450,-400
2451,-3200
2452,-4200
2453,-3600
2454,-3000
2455,-2600
2456,-3200
2457,-3800
2458,-4000
2459,-3600
2460,-3400
2461,-2600
2462,-1000
2463,-400
2464,-200
2465,-200
2466,0
2467,-600
2468,-2400
2469,-5200
2470,-7400
2471,-7600
2472,800
2473,9000
2474,11200
2475,10200
2476,8200
2477,6800
2478,6800
2479,8200
2480,6600
2481,1400
2482,-4400
2483,-8400
2484,-10400
2485,-10000
2486,-8200
2487,-6000
2488,-2800
2489,0
2490,2200
2491,2800
2492,1600
2493,0
2494,-1200
2495,-1600
2496,-1200
2497,-400
2498,600
2499,1000
2500,1600
2501,1400
2502,-600
2503,-3400
2504,-3800
2505,-600
2506,2600
2507,2000
2508,1200
2509,2400
2510,3600
2511,3600
2512,3000
2513,3200
2514,3600
2515,3800
2516,1400
2517,-1800
2518,-4800
2519,-6200
2520,-2800
2521,1200
2522,-2800
2523,-5800
2524,-5800
2525,-4200
2526,-2200
2527,-1000
2528,-1000
2529,-1800
2530,-3000
2531,-3000
2532,200
2533,3800
2534,5000
2535,4000
2536,1800
2537,200
2538,-1000
2539,-1200
2540,-600
2541,200
2542,1000
2543,2000
2544,3400
2545,3800
2546,3400
2547,2800
2548,800
2549,-1800
2550,-2800
2551,-1400
2552,1200
2553,2200
2554,2000
2555,1400
2556,1000
2557,600
2558,-1800
2559,-6400
2560,-9600
2561,-8400
2562,-3600
2563,800
2564,3400
2565,4800
2566,6000
2567,5800
2568,4600
2569,2800
2570,-2800
2571,-6200
2572,-6600
2573,-5400
2574,-3600
2575,-1800
2576,200
2577,600
2578,-600
2579,-1800
2580,-2200
2581,200
2582,2800
2583,2600
2584,1200
2585,200
2586,-800
2587,-400
2588,1400
2589,3000
2590,2400
2591,1400
2592,400
2593,-1200
2594,-1800
2595,-1200
2596,-200
2597,-400
2598,-600
2599,-600
2600,-1600
2601,-3200
2602,-4000
2603,-200
2604,4800
2605,2200
2606,-3400
2607,-11600
2608,-14200
2609,-3000
2610,8400
2611,10800
2612,9600
2613,7600
2614,5400
2615,3800
2616,3000
2617,2000
2618,800
2619,0
2620,-800
2621,-800
2622,-600
2623,-800
2624,-1400
2625,-2000
2626,-2000
2627,-2600
2628,-5200
2629,-7400
2630,-4800
2631,-200
2632,3200
2633,6000
2634,4600
2635,-2200
2636,-10000
2637,-9800
2638,-1600
2639,3200
2640,4800
2641,4000
2642,3000
2643,2800
2644,1800
2645,-2000
2646,-5000
2647,-2400
2648,1800
2649,4000
2650,1800
2651,-1800
2652,-1600
2653,400
2654,1200
2655,600
2656,-400
2657,-400
2658,800
2659,1000
2660,200
2661,-600
2662,-400
2663,-1200
2664,-1800
2665,-2600
2666,-2600
2667,-1800
2668,-2600
2669,-4200
2670,-3600
2671,0
2672,3600
2673,2800
2674,-600
2675,-1400
2676,1400
2677,4200
2678,5000
2679,4600
2680,3400
2681,1200
2682,-1400
2683,-2800
2684,-3000
2685,-3400
2686,-3600
2687,-4000
2688,-4400
2689,-3200
2690,600
2691,4000
2692,4000
2693,2000
2694,1200
2695,1400
2696,600
2697,-1200
2698,-1400
2699,0
2700,600
2701,-600
2702,-1600
2703,-1200
2704,-600
2705,-600
2706,-1000
2707,-1200
2708,-600
2709,1200
2710,2200
2711,2400
2712,2800
2713,3000
2714,3200
2715,2200
2716,-800
2717,-3400
2718,-4200
2719,-3800
2720,-4000
2721,-3600
2722,-3200
2723,-2400
2724,-200
2725,1200
2726,0
2727,-2200
2728,-3600
2729,-2000
2730,3600
2731,7400
2732,6000
2733,600
2734,-2600
2735,-3200
2736,-2000
2737,600
2738,2200
2739,2600
2740,2600
2741,4400
2742,4800
2743,2000
2744,-2000
2745,-3600
2746,-3000
2747,-600
2748,200
2749,-1000
2750,-2400
2751,-2800
2752,-3600
2753,-5200
2754,-6400
2755,-5400
2756,-600
2757,3400
2758,5200
2759,5600
2760,5800
2761,4800
2762,4800
2763,6400
2764,6400
2765,4600
2766,-1800
2767,-7800
2768,-11400
2769,-11800
2770,-9000
2771,-4800
2772,0
2773,3600
2774,6200
2775,6800
2776,5400
2777,1000
2778,-3000
2779,-4000
2780,-4200
2781,-3400
2782,-2400
2783,-1400
2784,-800
2785,-600
2786,-1400
2787,-1400
2788,-1000
2789,-1800
2790,-3200
2791,-2400
2792,1600
2793,5800
2794,6200
2795,4400
2796,5400
2797,7000
2798,6000
2799,3200
2800,-200
2801,-1400
2802,-1400
2803,-1800
2804,-3800
2805,-5600
2806,-5200
2807,-3200
2808,-1600
2809,-2400
2810,-3200
2811,-1800
2812,-200
2813,2000
2814,2600
2815,2600
2816,2800
2817,2200
2818,2400
2819,2200
2820,2000
2821,600
2822,-1000
2823,-1800
2824,-2400
2825,-2200
2826,-3200
2827,-3400
2828,-3600
2829,-2800
2830,-400
2831,400
2832,400
2833,-200
2834,400
2835,1000
2836,600
2837,400
2838,-1000
2839,-1000
2840,-1000
2841,-200
2842,1000
2843,1200
2844,2400
2845,3400
2846,3600
2847,2000
2848,-200
2849,-1000
2850,-1600
2851,-1800
2852,-2200
2853,-1200
2854,600
2855,1400
2856,1600
2857,1600
2858,2000
2859,1200
2860,-1000
2861,-2000
2862,-2400
2863,-1800
2864,-2000
2865,-4600
2866,-6800
2867,-5400
2868,-1400
2869,1800
2870,2200
2871,1400
2872,400
2873,200
2874,1600
2875,5600
2876,7000
2877,3200
2878,-1000
2879,-3400
2880,-3800
2881,-3400
2882,-2000
2883,600
2884,3200
2885,4200
2886,3200
2887,2000
2888,1000
2889,-200
2890,-1600
2891,-2800
2892,-2600
2893,-1800
2894,-1400
2895,-1000
2896,-600
2897,-2200
2898,-4800
2899,-7000
2900,-8400
2901,-8200
2902,-4600
2903,5400
2904,9600
2905,10400
2906,9400
2907,9800
2908,11600
2909,10000
2910,5000
2911,-4600
2912,-10200
2913,-11200
2914,-9800
2915,-7600
2916,-5600
2917,-3200
2918,-1200
2919,1400
2920,1400
2921,1200
2922,200
2923,-1400
2924,-2400
2925,-2400
2926,-1200
2927,-400
2928,2600
2929,4000
2930,3000
2931,1400
2932,1000
2933,400
2934,-1600
2935,-1400
2936,1800
2937,3800
2938,2800
2939,1400
2940,2200
2941,3800
2942,3400
2943,800
2944,-1800
2945,-2400
2946,-2600
2947,-3200
2948,-3600
2949,-3400
2950,-2200
2951,-1000
2952,-200
2953,-400
2954,-1000
2955,-1600
2956,-1800
2957,-600
2958,1800
2959,3600
2960,3600
2961,2600
2962,800
2963,-1600
2964,-2800
2965,-2600
2966,-2000
2967,-2000
2968,-2400
2969,-1600
2970,-1000
2971,-800
2972,-2000
2973,-3200
2974,-1800
2975,1400
2976,3600
2977,3000
2978,2600
2979,2800
2980,2400
2981,600
2982,-1400
2983,-600
2984,800
2985,1400
2986,600
2987,-800
2988,-600
2989,-1600
2990,-2200
2991,-1800
2992,600
2993,1400
2994,1400
2995,1800
2996,1400
2997,-800
2998,-3600
2999,-4200
3000,-1000
3001,1800
3002,2800
3003,800
3004,-2600
3005,-4200
3006,-1800
3007,2800
3008,4000
3009,2000
3010,-800
3011,-3400
3012,-5000
3013,-4000
3014,-1400
3015,1400
3016,2200
3017,1600
3018,-1000
3019,-1800
3020,2400
3021,7000
3022,6600
3023,1200
3024,-3600
3025,-5000
3026,-3000
3027,-1800
3028,-2600
3029,-1200
3030,1200
3031,2200
3032,2200
3033,1400
3034,1400
3035,1600
3036,0
3037,-1600
3038,-1200
3039,-400
3040,200
3041,800
3042,600
3043,-2200
3044,-6000
3045,-7200
3046,-6000
3047,-1600
3048,2200
3049,4200
3050,4600
3051,4400
3052,4200
3053,6000
3054,10200
3055,10200
3056,3600
3057,-6600
3058,-12200
3059,-13000
3060,-11400
3061,-7800
3062,-1000
3063,2600
3064,-1000
3065,-4000
3066,-4000
3067,-1000
3068,3200
3069,2000
3070,-1200
3071,-600
3072,3600
3073,7800
3074,6400
3075,-600
3076,-7000
3077,-6000
3078,1000
3079,3400
3080,4400
3081,5400
3082,6200
3083,6200
3084,3200
3085,-400
3086,-2200
3087,-2600
3088,-3000
3089,-5800
3090,-8400
3091,-5800
3092,400
3093,3400
3094,2200
3095,-800
3096,-1800
3097,-200
3098,2200
3099,3600
3100,2000
3101,-800
3102,-4000
3103,-5800
3104,-4600
3105,-1600
3106,600
3107,-200
3108,800
3109,3400
3110,4000
3111,3200
3112,1800
3113,600
3114,-1000
3115,-2200
3116,-2400
3117,-1600
3118,-1800
3119,-1200
3120,1000
3121,2400
3122,1200
3123,-1600
3124,-3000
3125,-1600
3126,-400
3127,-600
3128,-600
3129,1400
3130,3800
3131,3800
3132,1800
3133,-400
3134,-1600
3135,-1000
3136,200
3137,-800
3138,-2600
3139,-3000
3140,-2200
3141,-2600
3142,-2400
3143,-1200
3144,-200
3145,-600
3146,-1800
3147,-1200
3148,400
3149,1600
3150,2600
3151,4000
3152,5000
3153,4000
3154,200
3155,-4200
3156,-6200
3157,-5800
3158,-3600
3159,400
3160,4400
3161,4600
3162,1000
3163,-2400
3164,-1400
3165,2800
3166,5200
3167,2600
3168,-600
3169,-1400
3170,-800
3171,-200
3172,-1200
3173,-3400
3174,-3400
3175,800
3176,4400
3177,3800
3178,-400
3179,-3800
3180,-5600
3181,-5800
3182,-2400
3183,2400
3184,6000
3185,5000
3186,800
3187,-3400
3188,-5600
3189,-6400
3190,-8200
3191,-7800
3192,-5800
3193,-3800
3194,2200
3195,8600
3196,11000
3197,12600
3198,13800
3199,11600
3200,7600
3201,600
3202,-7000
3203,-10400
3204,-10800
3205,-9200
3206,-6600
3207,-5200
3208,-5000
3209,-3200
3210,2400
3211,5800
3212,5000
3213,2600
3214,200
3215,-2200
3216,-5000
3217,-6800
3218,-3800
3219,800
3220,3600
3221,4400
3222,5600
3223,3800
3224,-600
3225,-2600
3226,400
3227,5200
3228,5200
3229,1800
3230,-1200
3231,-400
3232,1200
3233,1200
3234,600
3235,-1200
3236,-1400
3237,-1000
3238,-1000
3239,-1000
3240,-2200
3241,-3400
3242,-4000
3243,-3600
3244,-3600
3245,-3000
3246,-2600
3247,-1400
3248,1000
3249,1800
3250,1600
3251,1400
3252,1200
3253,800
3254,600
3255,1600
3256,2600
3257,3000
3258,2200
3259,400
3260,-200
3261,-1800
3262,-3000
3263,-2200
3264,-1200
3265,-800
3266,-1200
3267,800
3268,1400
3269,-600
3270,-2600
3271,-2000
3272,2000
3273,3800
3274,4800
3275,3000
3276,-400
3277,-1800
3278,-3200
3279,-1200
3280,-1000
3281,-200
3282,-1000
3283,-2200
3284,-2600
3285,-3200
3286,-2400
3287,-3000
3288,-1600
3289,-600
3290,200
3291,800
3292,800
3293,2200
3294,2000
3295,3000
3296,2800
3297,3200
3298,3200
3299,2000
3300,400
3301,-2200
3302,-3000
3303,-3000
3304,0
3305,2200
3306,2600
3307,-200
3308,-3000
3309,-3600
3310,-1800
3311,2400
3312,2400
3313,600
3314,-3400
3315,-5000
3316,-5800
3317,-5400
3318,-2800
3319,-800
3320,2200
3321,2800
3322,3600
3323,3400
3324,3200
3325,2600
3326,1600
3327,3600
3328,2800
3329,1800
