'sample interval',PCG
2428,-200
2429,600
2430,2600
2431,2400
2432,1200
2433,1600
2434,1800
2435,0
2436,-1800
2437,-2800
2438,-3200
2439,-3600
2440,-3400
2441,-2800
2442,-2000
2443,-1400
2444,-800
2445,-600
2446,-600
2447,-200
2448,600
2449,1400
2450,1600
2451,1400
2452,1200
2453,1600
2454,800
2455,600
2456,-600
2457,-1800
2458,-1600
2459,-1800
2460,-1400
2461,-1600
2462,-1200
2463,-600
2464,-1600
2465,0
2466,3000
2467,5600
2468,5400
2469,800
2470,-1400
2471,-2000
2472,-2000
2473,-1000
2474,-2000
2475,-2200
2476,-600
2477,-1000
2478,-1200
2479,-2400
2480,-2600
2481,-600
2482,200
2483,400
2484,-400
2485,-1400
2486,400
2487,1400
2488,1400
2489,800
2490,-400
2491,600
2492,600
2493,0
2494,400
2495,400
2496,600
2497,400
2498,-400
2499,-400
2500,-2000
2501,-2600
2502,-3600
2503,-4600
2504,-600
2505,3200
2506,-1200
2507,-8800
2508,-8800
2509,200
2510,9400
2511,10600
2512,4600
2513,400
2514,1200
2515,2200
2516,1000
2517,-2200
2518,-4400
2519,-5600
2520,-5400
2521,-3400
2522,-1600
2523,-600
2524,-400
2525,800
2526,2600
2527,2400
2528,1400
2529,600
2530,200
2531,600
2532,1000
2533,1000
2534,1200
2535,600
2536,-800
2537,-1200
2538,-1800
2539,-3200
2540,-3400
2541,-2400
2542,-1400
2543,-600
2544,-200
2545,800
2546,1600
2547,1800
2548,1800
2549,1800
2550,1800
2551,1600
2552,1400
2553,600
2554,-1000
2555,-3400
2556,-4800
2557,-4200
2558,-2200
2559,-400
2560,600
2561,400
2562,-400
2563,-1400
2564,-2200
2565,-2800
2566,-2800
2567,-2800
2568,-1400
2569,2200
2570,4200
2571,2400
2572,1600
2573,2600
2574,2200
2575,1600
2576,1600
2577,1800
2578,1200
2579,-800
2580,-1200
2581,200
2582,800
2583,-600
2584,-2600
2585,-4200
2586,-4800
2587,-4400
2588,-3600
2589,-2800
2590,-2400
2591,-1800
2592,-800
2593,1200
2594,1600
2595,200
2596,400
2597,1600
2598,2800
2599,3000
2600,2200
2601,1000
2602,1200
2603,1600
2604,1400
2605,400
2606,-600
2607,-1600
2608,-2200
2609,-3000
2610,-3200
2611,-2400
2612,-1200
2613,-800
2614,-800
2615,-1200
2616,-1600
2617,-1400
2618,-400
2619,200
2620,800
2621,1400
2622,1200
2623,1400
2624,1000
2625,0
2626,-200
2627,-800
2628,-1600
2629,-1200
2630,-1800
2631,-1400
2632,-600
2633,200
2634,3200
2635,4600
2636,4000
2637,2200
2638,-1000
2639,-3600
2640,-6200
2641,-6000
2642,-2400
2643,2600
2644,5600
2645,2000
2646,-5200
2647,-9800
2648,-5600
2649,5400
2650,10000
2651,5800
2652,200
2653,-1400
2654,-1000
2655,-3200
2656,-5600
2657,-5800
2658,-5400
2659,-3600
2660,-800
2661,1800
2662,4000
2663,5800
2664,5800
2665,4400
2666,2600
2667,800
2668,-400
2669,-1400
2670,-2400
2671,-3400
2672,-3200
2673,-2000
2674,-1000
2675,-1400
2676,-1600
2677,-2000
2678,-2200
2679,-2200
2680,-2000
2681,-1600
2682,-600
2683,1000
2684,600
2685,-1600
2686,-600
2687,3600
2688,7200
2689,6200
2690,3600
2691,1600
2692,-200
2693,-2000
2694,-3600
2695,-3800
2696,-3400
2697,-1800
2698,-1000
2699,-800
2700,-1200
2701,-1800
2702,-2200
2703,-1600
2704,-400
2705,800
2706,1000
2707,400
2708,-200
2709,-600
2710,-600
2711,-600
2712,800
2713,1400
2714,800
2715,-1000
2716,-2200
2717,-2200
2718,-1000
2719,600
2720,1200
2721,1600
2722,1600
2723,600
2724,-400
2725,200
2726,200
2727,600
2728,200
2729,-1800
2730,-3200
2731,-3000
2732,-2600
2733,-2800
2734,-2800
2735,-1600
2736,600
2737,2400
2738,2200
2739,1400
2740,-200
2741,-1000
2742,-200
2743,400
2744,-400
2745,-1200
2746,-400
2747,1600
2748,2600
2749,1400
2750,-600
2751,-800
2752,200
2753,1200
2754,1600
2755,800
2756,-200
2757,-600
2758,-400
2759,-1200
2760,-2200
2761,-3000
2762,-2400
2763,-1000
2764,-600
2765,-1400
2766,-2200
2767,-2000
2768,-1200
2769,-400
2770,-200
2771,-600
2772,-400
2773,400
2774,400
2775,600
2776,800
2777,1200
2778,1000
2779,200
2780,-200
2781,-800
2782,-600
2783,400
2784,2200
2785,4200
2786,1800
2787,-6600
2788,-10200
2789,-4200
2790,5200
2791,8800
2792,4800
2793,-200
2794,-600
2795,400
2796,-800
2797,-2600
2798,-3600
2799,-4000
2800,-3800
2801,-3000
2802,-2000
2803,-600
2804,600
2805,2000
2806,2400
2807,1800
2808,800
2809,200
2810,-400
2811,-1000
2812,-1400
2813,-1000
2814,-200
2815,400
2816,-200
2817,-1000
2818,-1800
2819,-2000
2820,-2200
2821,-2400
2822,-2000
2823,-1200
2824,0
2825,1200
2826,1800
2827,1800
2828,1600
2829,1400
2830,1000
2831,1000
2832,800
2833,800
2834,400
2835,-600
2836,-1000
2837,-1000
2838,-1000
2839,-800
2840,-1200
2841,-1800
2842,-2000
2843,-1400
2844,-400
2845,0
2846,-600
2847,-600
2848,600
2849,600
2850,1000
2851,1800
2852,-200
2853,-2800
2854,-3000
2855,-2200
2856,-1800
2857,-1000
2858,-200
2859,800
2860,1200
2861,1200
2862,1600
2863,1400
2864,600
2865,-400
2866,-1400
2867,-2000
2868,-2400
2869,-3000
2870,-3000
2871,-2400
2872,-1400
2873,-600
2874,-200
2875,600
2876,1400
2877,2200
2878,2800
2879,2600
2880,2400
2881,1600
2882,1000
2883,200
2884,-1200
2885,-2000
2886,-2600
2887,-3000
2888,-3200
2889,-3000
2890,-2200
2891,-1000
2892,-400
2893,0
2894,200
2895,600
2896,1200
2897,1800
2898,2200
2899,2400
2900,1400
2901,600
2902,0
2903,-400
2904,-1200
2905,-1400
2906,-1800
2907,-1800
2908,-2400
2909,-2800
2910,-3000
2911,-2800
2912,-2200
2913,-800
2914,600
2915,2000
2916,2800
2917,3400
2918,3400
2919,2800
2920,1400
2921,400
2922,-400
2923,-1200
2924,200
2925,4200
2926,3600
2927,-6000
2928,-14000
2929,-12400
2930,-2400
2931,4600
2932,2000
2933,-2600
2934,-1800
2935,2600
2936,3600
2937,1600
2938,-200
2939,-200
2940,200
2941,1000
2942,2000
2943,2800
2944,2600
2945,2000
2946,200
2947,-1200
2948,-1800
2949,-2400
2950,-2200
2951,-1400
2952,-1000
2953,-1800
2954,-3000
2955,-3000
2956,-2000
2957,-1000
2958,-200
2959,0
2960,-1000
2961,-2000
2962,-800
2963,2000
2964,4600
2965,4000
2966,2000
2967,1200
2968,1600
2969,1800
2970,1200
2971,-400
2972,-1800
2973,-2200
2974,-2200
2975,-1800
2976,-2600
2977,-4200
2978,-4400
2979,-2800
2980,600
2981,2600
2982,2000
2983,1400
2984,1000
2985,-200
2986,-1200
2987,-400
2988,0
2989,400
2990,2000
2991,2000
2992,200
2993,-1400
2994,-2000
2995,-2000
2996,-1000
2997,-1800
2998,-3000
2999,-2200
3000,-400
3001,800
3002,-200
3003,-2400
3004,-3200
3005,-1400
3006,1000
3007,800
3008,0
3009,400
3010,1000
3011,600
3012,200
3013,1200
3014,2400
3015,3000
3016,2200
3017,1600
3018,600
3019,-200
3020,-600
3021,-800
3022,0
3023,800
3024,400
3025,-1600
3026,-3400
3027,-3400
3028,-2000
3029,-1200
3030,-1200
3031,-1800
3032,-2200
3033,-2600
3034,-2600
3035,-2600
3036,-1000
3037,1000
3038,1600
3039,600
3040,200
3041,600
3042,1600
3043,2200
3044,1600
3045,0
3046,-600
3047,-600
3048,0
3049,400
3050,600
3051,200
3052,-600
3053,-1000
3054,-400
3055,200
3056,-600
3057,-1600
3058,-2600
3059,-3800
3060,-3400
3061,-1800
3062,0
3063,800
3064,-800
3065,-1800
3066,200
3067,2600
3068,4200
3069,3400
3070,600
3071,-800
3072,600
3073,2000
3074,400
3075,-2800
3076,-4600
3077,-4800
3078,-3200
3079,-600
3080,600
3081,1000
3082,1400
3083,1200
3084,800
3085,1200
3086,1000
3087,-200
3088,-1400
3089,-2600
3090,-3400
3091,-2600
3092,-1600
3093,-1800
3094,-2400
3095,-2000
3096,-1400
3097,-600
3098,0
3099,200
3100,1000
3101,1800
3102,2200
3103,2000
3104,1800
3105,1400
3106,1200
3107,800
3108,800
3109,200
3110,0
3111,-200
3112,-200
3113,-400
3114,-1000
3115,-1400
3116,-1200
3117,-1400
3118,-1800
3119,-2200
3120,-2400
3121,-2600
3122,-2200
3123,-1400
3124,-400
3125,400
3126,600
3127,600
3128,200
3129,-200
3130,1600
3131,2000
3132,-600
3133,-2400
3134,-2200
3135,-2000
3136,-1600
3137,-600
3138,200
3139,200
3140,0
3141,400
3142,600
3143,800
3144,800
3145,600
3146,-200
3147,-1000
3148,-1200
3149,-1400
3150,-1200
3151,-800
3152,-600
3153,-600
3154,-400
3155,-600
3156,-1000
3157,-800
3158,-600
3159,-400
3160,-400
3161,-200
3162,0
3163,0
3164,0
3165,0
3166,400
3167,1000
3168,1400
3169,1200
3170,1600
3171,1400
3172,800
3173,-200
3174,-1200
3175,-1600
3176,-1800
3177,-1800
3178,-1600
3179,-1600
3180,-1800
3181,-2200
3182,-2000
3183,-1400
3184,-1600
3185,-1600
3186,-1200
3187,-600
3188,-200
3189,0
3190,0
3191,200
3192,200
3193,200
3194,400
3195,1000
3196,1200
3197,600
3198,-200
3199,-1200
3200,-1800
3201,-600
3202,2200
3203,2800
3204,-3600
3205,-9600
3206,-6600
3207,2600
3208,8600
3209,7000
3210,2200
3211,400
3212,1400
3213,1200
3214,-1200
3215,-3600
3216,-4400
3217,-4000
3218,-3000
3219,-2200
3220,-1400
3221,-400
3222,600
3223,1400
3224,2000
3225,1200
3226,1400
3227,-600
3228,-1200
3229,-2000
3230,-200
3231,1200
3232,600
3233,200
3234,-2400
3235,-2400
3236,-3000
3237,-2200
3238,-2000
3239,-1400
3240,800
3241,600
3242,2000
3243,1400
3244,2000
3245,1400
3246,-1000
3247,-1200
3248,-800
3249,2000
3250,2000
3251,800
3252,-1000
3253,-2600
3254,-1600
3255,-800
3256,-1400
3257,-1600
3258,-2000
3259,-600
3260,1000
3261,-200
3262,-2200
3263,-2800
3264,-2000
3265,400
3266,3200
3267,4800
3268,3400
3269,0
3270,-1400
3271,-2800
3272,-3800
3273,-3200
3274,-2600
3275,-1200
3276,1000
3277,1400
3278,2200
3279,800
3280,200
3281,0
3282,600
3283,1600
3284,1200
3285,1200
3286,800
3287,-1600
3288,-3200
3289,-4000
3290,-3800
3291,-2800
3292,-1600
3293,-1600
3294,-1600
3295,-1800
3296,-1000
3297,400
3298,1000
3299,1000
3300,1200
3301,1400
3302,2000
3303,1800
3304,600
3305,0
3306,1200
3307,2200
3308,2000
3309,800
3310,-600
3311,-1800
3312,-1600
3313,400
3314,1200
3315,-400
3316,-2200
3317,-2600
3318,-2400
3319,-2600
3320,-3000
3321,-3200
3322,-2600
3323,-1200
3324,-400
3325,800
3326,1400
3327,2400
3328,2000
3329,1600
